amount,hour,merchant_type,location,new_device,failed_attempts,is_fraud
12017.773585670611,18,food,home_city,0,4,0
860.0563083739536,4,food,home_city,0,1,0
18830.17241300164,18,crypto,nearby_city,0,2,0
17251.41858925332,1,food,nearby_city,1,5,1
11329.241684495295,9,travel,home_city,0,2,0
8264.826778584536,1,food,home_city,0,4,0
6725.836625991223,10,unknown,nearby_city,0,2,0
2586.6356650719595,17,food,nearby_city,0,4,0
2220.369819600648,23,food,home_city,0,0,0
13798.31673578179,14,food,foreign,0,2,0
5269.908881806092,8,food,foreign,0,2,0
5167.767560005691,22,electronics,home_city,0,4,0
19964.081584107935,18,grocery,home_city,0,4,0
3839.7265616885284,8,grocery,nearby_city,0,1,0
14218.509898530847,2,electronics,unknown,0,2,0
12594.490137441819,20,food,nearby_city,0,3,0
7368.03573251195,8,grocery,home_city,0,4,0
10754.725376678209,13,grocery,home_city,0,3,0
15789.15066580376,18,electronics,home_city,0,0,0
16380.272949602793,6,food,nearby_city,0,0,0
19162.4503067414,15,grocery,home_city,0,3,0
16502.932919865205,15,grocery,home_city,0,5,0
11340.344590676788,0,grocery,home_city,0,0,0
15545.59256514753,3,grocery,home_city,1,3,1
35994.08493498612,3,travel,home_city,1,1,1
1188.8120791894348,6,grocery,home_city,0,1,0
10755.86443436763,7,food,foreign,1,0,0
18721.41030433855,16,food,home_city,0,3,0
1637.9122280793483,4,crypto,home_city,0,3,1
18649.369085634993,6,grocery,home_city,0,3,0
15427.55243643248,19,grocery,home_city,0,5,0
14979.240228860483,19,grocery,home_city,0,0,0
17832.311928766903,3,grocery,home_city,0,5,1
13226.236733763719,5,food,home_city,0,3,0
17073.58964734743,6,grocery,foreign,0,4,1
7813.730041528941,17,grocery,home_city,0,3,0
21574.158494009855,4,unknown,home_city,1,4,1
7866.7293823964155,19,food,nearby_city,1,1,0
12455.854743742184,2,grocery,home_city,1,4,1
11753.522940006193,6,grocery,nearby_city,1,1,0
11867.898910658869,21,grocery,home_city,0,0,0
14412.073942355764,13,unknown,home_city,0,5,0
14930.30557483158,6,travel,home_city,0,5,0
728.8847004464657,4,travel,unknown,1,1,1
6266.326423228846,21,unknown,home_city,0,1,0
862.3799080870832,4,food,home_city,0,3,0
8695.178769801993,22,grocery,home_city,0,2,0
7783.373857865938,1,electronics,home_city,0,1,0
13827.491488662985,20,food,foreign,0,4,0
12088.578086242711,21,unknown,home_city,0,0,0
1065.52073205353,5,electronics,foreign,0,5,1
19842.28781536799,14,food,home_city,0,4,0
12620.021996009351,20,unknown,foreign,0,5,1
7468.832022182223,9,grocery,home_city,0,0,0
4600.416836062156,22,unknown,foreign,0,4,1
17469.321659651072,23,grocery,home_city,1,5,1
16309.847721058704,6,electronics,nearby_city,0,1,0
481.2009712784896,4,grocery,nearby_city,0,2,0
6367.546032183313,0,food,home_city,0,1,0
6197.33608740296,12,food,nearby_city,0,5,0
3130.5759166463395,20,electronics,nearby_city,0,3,0
5353.112842225615,17,unknown,foreign,0,4,1
8607.400396093726,12,food,home_city,0,2,0
14683.482911721068,20,food,home_city,0,4,0
6792.53107883362,20,grocery,foreign,0,3,0
6639.22635564887,17,unknown,home_city,0,3,0
19966.356607202302,4,grocery,home_city,0,3,1
9764.051607239298,12,grocery,unknown,0,5,0
37575.37336017698,3,grocery,home_city,0,1,0
1594.9459120747335,16,electronics,home_city,0,5,0
30497.722592580707,2,unknown,home_city,1,1,1
18739.55996123515,16,grocery,foreign,0,2,0
2214.9423802536626,10,electronics,unknown,0,3,0
16855.472208358704,20,travel,unknown,0,1,0
9708.80982316064,19,food,nearby_city,0,0,0
13221.212006848995,22,travel,home_city,0,0,0
10262.59139049893,20,grocery,home_city,0,1,0
1686.3089138923438,3,food,home_city,0,2,0
9719.704506807782,1,grocery,home_city,1,4,0
2321.554994981626,19,crypto,home_city,0,5,0
2396.518890356722,15,food,foreign,0,3,0
16050.635268309601,17,food,nearby_city,0,1,0
10634.873364815916,7,grocery,home_city,0,2,0
1393.0769985853588,2,grocery,unknown,0,5,1
12614.575573824774,8,grocery,unknown,0,4,0
15280.673256694932,19,electronics,nearby_city,0,2,0
40141.36201291219,5,grocery,home_city,0,4,1
16043.164936785657,9,food,home_city,0,0,0
7605.857956506446,20,grocery,home_city,0,5,0
18076.38652980183,9,travel,home_city,0,5,0
1486.8448649293805,12,grocery,home_city,0,4,0
1258.5284902992591,16,grocery,foreign,0,0,0
18547.382786018024,8,travel,home_city,0,3,0
13004.252792210555,16,food,home_city,0,1,0
7654.027193321813,23,electronics,home_city,0,0,0
15125.702254842037,8,grocery,nearby_city,0,2,0
13479.303518873461,8,food,home_city,0,4,0
10670.900831709965,0,electronics,home_city,0,5,0
2067.579518986762,1,electronics,unknown,0,2,0
16262.373787125754,15,food,home_city,0,5,0
17333.86149454443,0,electronics,nearby_city,0,0,0
3526.156902197717,9,grocery,home_city,0,5,0
17025.181874343627,17,unknown,home_city,0,5,1
17569.161489229627,7,travel,home_city,0,5,0
11033.62938454147,20,grocery,nearby_city,1,5,0
13157.962820831472,10,food,foreign,0,2,0
7706.522668288379,22,grocery,home_city,0,4,0
5707.653785434393,1,travel,home_city,0,1,0
14467.464624337732,7,food,home_city,1,2,0
17251.315465414584,21,grocery,nearby_city,1,3,1
13116.143303819375,7,grocery,home_city,0,4,0
10280.653151866329,16,grocery,home_city,0,4,0
3262.6028601990142,14,food,home_city,0,3,0
1163.8283808358813,16,food,home_city,0,0,0
8969.266625910253,22,grocery,foreign,0,3,0
1082.0563175786833,23,grocery,nearby_city,0,0,0
11429.75917495378,12,electronics,home_city,0,1,0
7716.310907223648,18,grocery,home_city,0,0,0
39801.943026642715,4,electronics,home_city,0,1,0
10799.9020829265,11,food,home_city,0,1,0
193.77726789259907,0,food,nearby_city,0,5,0
1540.549025459776,22,crypto,home_city,0,5,0
20195.46492441286,4,unknown,home_city,0,3,1
14246.797176164779,7,food,home_city,0,1,0
19469.994666430517,12,food,nearby_city,0,0,0
15832.294298553988,7,crypto,home_city,0,2,0
4934.6126975721745,22,grocery,nearby_city,0,5,0
18176.468682220326,10,grocery,nearby_city,1,4,1
1952.8324145169624,0,grocery,nearby_city,1,4,0
9416.024643227642,12,food,nearby_city,0,0,0
17762.083963755635,18,travel,home_city,0,5,0
12861.187614211709,23,electronics,home_city,0,2,0
25373.07171856335,2,food,foreign,0,1,1
10227.941442084795,23,food,foreign,0,5,0
6448.974204468867,16,grocery,nearby_city,0,0,0
1872.8475408256757,4,electronics,nearby_city,0,1,0
8494.413726900802,19,grocery,home_city,1,5,0
13856.905209771056,20,grocery,home_city,1,3,0
18066.303210015696,7,travel,unknown,1,2,1
17023.546804810667,13,travel,foreign,0,4,1
25401.73458884872,3,travel,home_city,1,0,1
11583.574499991482,10,food,home_city,0,4,0
12888.29591069754,19,travel,home_city,0,1,0
17011.86783148078,14,food,home_city,0,1,0
5921.048904786518,18,food,home_city,0,3,0
3432.6627619458454,6,food,nearby_city,1,1,0
7642.216080246169,18,food,home_city,0,1,0
7136.144960282274,18,electronics,nearby_city,0,4,0
2736.1321849553096,10,food,nearby_city,0,4,0
1066.5146873858143,4,grocery,nearby_city,1,0,0
22813.027047128857,4,food,nearby_city,0,0,0
17560.406173363426,21,electronics,home_city,0,1,0
901.5980040062087,7,grocery,nearby_city,0,5,0
16116.173064199793,9,crypto,home_city,0,2,0
1723.7761489981076,5,grocery,unknown,0,0,0
7040.348823182158,14,electronics,home_city,0,1,0
13908.143052900157,15,grocery,foreign,0,5,0
3276.6918597914587,16,travel,home_city,1,5,0
17936.00288805938,7,food,home_city,0,4,0
8149.372182592997,7,food,home_city,0,5,0
9166.949745568483,8,travel,nearby_city,0,3,0
14144.605115635999,1,electronics,home_city,0,4,0
16434.720710426533,14,grocery,home_city,0,4,0
4803.220592231371,17,grocery,nearby_city,0,3,0
35776.70587483381,2,food,home_city,0,4,1
13831.513896419028,16,food,home_city,1,0,0
757.6061503123746,3,grocery,home_city,0,4,0
12253.597200902268,3,grocery,home_city,0,3,0
408.4150123411871,13,grocery,nearby_city,1,1,0
3418.6089505665714,8,food,home_city,0,1,0
12172.564442539768,8,grocery,unknown,0,1,0
14211.631110570153,22,grocery,home_city,0,3,0
519.0498927707688,17,electronics,nearby_city,0,3,0
824.866321704231,9,food,nearby_city,0,0,0
18060.588085374766,20,food,foreign,0,3,1
11078.844360776233,3,electronics,home_city,0,5,0
14826.354223148435,11,food,home_city,0,1,0
6263.69165402564,7,food,home_city,0,3,0
17189.16530962276,1,crypto,foreign,0,2,1
14039.051821944722,21,grocery,home_city,0,4,0
8096.087826173733,12,food,unknown,1,0,0
1618.418838064183,20,electronics,home_city,0,1,0
14680.73365902906,15,grocery,home_city,0,5,0
12376.006643707113,1,food,home_city,0,5,0
157.94318489239595,10,grocery,home_city,0,1,0
287.4551338516619,9,electronics,foreign,0,5,0
16194.98016653461,14,electronics,home_city,0,2,0
5262.054802156892,16,grocery,home_city,0,0,0
12759.059987788507,7,electronics,home_city,0,4,0
9138.866953328425,17,electronics,nearby_city,0,0,0
17282.257288983168,22,food,home_city,1,0,0
18347.526150739523,8,travel,home_city,0,1,0
19936.473482309197,7,grocery,nearby_city,0,3,0
3158.3143025642116,13,food,home_city,1,4,0
17272.98452486196,17,unknown,home_city,0,0,0
5393.825396903156,21,grocery,home_city,0,2,0
11857.235910420603,19,electronics,nearby_city,0,1,0
10164.879393997297,19,travel,nearby_city,0,3,0
457.9638182905143,20,food,foreign,0,3,0
18662.148470131287,11,grocery,nearby_city,0,1,0
1658.7083974694472,18,electronics,unknown,1,0,0
13795.556496213943,13,food,home_city,0,5,0
15721.636040544416,16,crypto,home_city,1,1,1
15926.228196048916,23,grocery,home_city,0,5,0
2796.3409266840113,20,crypto,home_city,0,3,0
26797.93792133483,2,electronics,nearby_city,0,3,1
9408.198639955805,22,grocery,nearby_city,0,2,0
5528.598464726931,6,electronics,home_city,0,2,0
9324.67321591795,16,food,home_city,0,3,0
17767.974659598312,11,grocery,nearby_city,0,2,0
9156.972197552112,8,grocery,home_city,0,2,0
11162.649139778976,14,unknown,home_city,0,2,0
8139.128037731362,17,crypto,nearby_city,0,3,0
9256.331945746178,20,electronics,home_city,1,0,0
401.9665610237918,12,grocery,foreign,0,0,0
5746.535648213075,20,travel,unknown,0,4,0
8787.976262662305,7,food,home_city,0,2,0
12712.559822255305,13,grocery,home_city,0,0,0
9056.033418022454,7,unknown,nearby_city,0,4,0
6822.5591620991245,13,grocery,home_city,0,1,0
7823.164833348727,6,food,home_city,0,2,0
4921.637251089284,22,electronics,foreign,0,0,0
18497.436227203652,11,food,home_city,0,0,0
10482.690193239201,10,grocery,home_city,0,5,0
366.84813205524995,21,food,home_city,0,0,0
486.9805425489776,21,crypto,home_city,0,5,0
19461.93653554563,10,electronics,home_city,0,4,0
4506.872738327576,21,food,home_city,0,5,0
16131.604947404861,12,grocery,home_city,0,1,0
1259.6785010554322,17,unknown,home_city,0,2,0
18431.138460221526,1,crypto,unknown,0,0,1
17500.8983729669,20,travel,foreign,0,3,1
11464.753932446842,14,food,home_city,0,2,0
279.07327993678985,19,crypto,home_city,0,3,0
5230.436393064418,17,grocery,nearby_city,0,4,0
8195.770683229453,14,electronics,nearby_city,0,0,0
9255.275923276478,18,food,foreign,0,2,0
6023.807295391203,22,electronics,nearby_city,0,2,0
755.6625780860466,23,travel,home_city,0,0,0
11843.535377938188,11,food,home_city,0,1,0
10530.677887125643,12,grocery,nearby_city,0,4,0
5731.712645038647,21,electronics,foreign,0,0,0
855.7217546351699,10,electronics,home_city,0,5,0
1015.7737549701712,4,food,home_city,0,2,0
9101.049297521577,0,grocery,home_city,0,1,0
959.0887881725347,23,grocery,home_city,0,2,0
708.2092679112122,2,food,home_city,0,3,0
13119.1765621975,21,unknown,foreign,0,2,0
5581.05508242551,18,unknown,nearby_city,0,4,0
19358.02509771581,22,crypto,foreign,0,0,1
6498.68246471764,6,travel,unknown,0,2,0
19964.857113991533,11,grocery,home_city,0,5,0
19923.65749408824,14,unknown,nearby_city,0,3,1
16030.841745363155,4,electronics,foreign,1,3,1
13315.60335584303,14,food,home_city,0,0,0
10608.144235175607,7,food,nearby_city,0,3,0
19391.885235731912,9,travel,home_city,0,0,0
14507.38436829026,15,electronics,nearby_city,0,4,0
4319.692502721191,7,grocery,home_city,0,0,0
2191.4412492514025,0,food,home_city,0,1,0
13799.1856851162,11,grocery,home_city,0,3,0
14655.002487592046,4,crypto,home_city,0,3,1
120.51694554007274,2,food,home_city,0,5,0
2354.0680859872473,0,food,home_city,0,2,0
1034.5488616426928,3,unknown,home_city,0,1,0
11720.138130035051,7,food,home_city,0,2,0
11462.197424797612,2,electronics,home_city,0,0,0
9626.164239329712,9,grocery,nearby_city,0,4,0
3529.7493614847695,1,food,nearby_city,1,5,0
15071.47004175991,10,unknown,nearby_city,0,3,1
18240.665433341917,9,travel,foreign,0,4,1
11127.110650829658,20,crypto,home_city,1,0,0
10590.231156553691,13,grocery,home_city,1,0,0
15302.867606879798,6,grocery,home_city,0,1,0
201.06837821697147,1,grocery,foreign,0,2,0
18363.396988439697,8,travel,nearby_city,0,3,0
4029.2314601135213,15,grocery,home_city,0,3,0
19683.965788142123,12,grocery,home_city,1,4,1
14751.453564413197,8,food,nearby_city,0,1,0
15507.597839243354,19,electronics,home_city,0,5,0
35560.52517569148,3,food,home_city,1,0,1
1023.4174317010005,21,electronics,foreign,0,1,0
12516.794237697084,9,electronics,home_city,1,3,0
12559.35222954223,21,electronics,foreign,1,5,1
17834.895868296007,11,unknown,home_city,0,2,0
10162.561512861366,16,electronics,nearby_city,0,4,0
1635.1730443126141,13,electronics,foreign,0,0,0
6193.298817593416,13,electronics,home_city,1,0,0
13147.025301074918,1,grocery,nearby_city,1,0,0
4861.251368754131,20,unknown,nearby_city,0,2,0
5682.503654922479,19,grocery,foreign,0,3,0
16427.333425580982,10,unknown,home_city,0,3,1
11727.962662077909,15,grocery,home_city,0,1,0
10219.695892294092,18,unknown,home_city,0,5,0
6437.194139435506,22,travel,foreign,0,1,0
646.6650255310557,5,food,unknown,0,3,1
1495.0194573220958,23,food,home_city,0,0,0
17304.372697483464,18,electronics,home_city,1,2,0
28981.791461789177,4,food,foreign,0,3,1
350.86683609099157,3,grocery,home_city,0,2,0
5590.9731292062515,14,electronics,home_city,0,4,0
46008.39896713639,3,travel,home_city,1,0,1
16174.011934694217,19,grocery,home_city,0,4,0
7192.170936068093,9,travel,nearby_city,0,3,0
2108.858864557208,23,electronics,home_city,0,1,0
19241.57595064159,21,food,home_city,0,3,0
35409.28463904848,2,unknown,foreign,0,4,1
21637.624038847087,4,food,home_city,0,2,0
21221.81247466387,5,food,home_city,0,5,1
9480.193039716085,20,food,foreign,0,5,0
3598.0979350245984,21,unknown,nearby_city,0,3,0
2984.157289479061,7,grocery,home_city,0,1,0
5169.87496793954,6,food,home_city,0,4,0
18299.070460660914,20,electronics,home_city,0,3,0
2349.7540599067515,9,grocery,nearby_city,0,4,0
1539.3419469534056,5,grocery,home_city,0,4,0
17743.648230888175,13,electronics,home_city,0,0,0
19047.51945663507,3,food,home_city,0,5,1
5375.274458165519,12,unknown,nearby_city,0,5,0
14712.76878076384,19,travel,home_city,1,2,0
12755.19757715453,16,food,home_city,0,0,0
17512.254992247763,22,grocery,home_city,0,5,0
1746.492239392724,6,grocery,home_city,0,4,0
46433.50000103914,3,electronics,nearby_city,0,1,0
8828.367575198909,13,food,nearby_city,0,1,0
898.6332879205008,2,grocery,nearby_city,0,0,0
18060.424264507652,23,food,nearby_city,0,1,0
235.390832031633,4,unknown,home_city,0,4,1
15654.545364319889,15,food,nearby_city,1,3,1
2159.907645422007,22,travel,home_city,0,4,0
2237.545076180815,19,food,home_city,1,5,0
12248.880083736729,3,grocery,nearby_city,0,3,0
19470.546399577262,23,grocery,foreign,0,1,0
8829.825587705891,23,travel,nearby_city,0,2,0
10861.074287558393,1,food,nearby_city,1,2,0
19362.598955722115,17,food,unknown,0,4,1
5178.126352607191,18,grocery,home_city,0,4,0
17183.558026705432,18,food,unknown,0,1,0
10973.170297513549,16,grocery,nearby_city,1,2,0
11432.582641793913,13,grocery,nearby_city,0,2,0
6929.159758424943,18,electronics,nearby_city,0,4,0
11275.52878324147,21,electronics,home_city,1,5,0
1555.5359386178502,23,grocery,nearby_city,1,2,0
15316.407095020833,12,grocery,home_city,0,4,0
5765.286454731006,11,food,foreign,1,0,0
45279.549838746105,5,food,home_city,0,2,0
13948.04332993285,20,food,home_city,0,3,0
1531.9929795316818,3,electronics,home_city,0,1,0
15613.10208902571,18,crypto,home_city,0,4,1
546.740043783361,15,grocery,home_city,0,2,0
12037.727182250217,12,grocery,home_city,0,2,0
37207.24818072842,3,food,home_city,0,5,1
9654.145776250498,22,grocery,home_city,0,4,0
10753.880365504046,16,food,home_city,1,3,0
3465.584766619143,22,food,home_city,0,2,0
6516.751213241928,0,crypto,unknown,0,0,0
8860.412352497688,17,unknown,home_city,0,1,0
16680.87279036025,19,unknown,home_city,0,4,1
18595.21056479712,16,grocery,home_city,0,2,0
12605.61429546169,14,unknown,home_city,0,5,0
7959.409201827096,10,grocery,nearby_city,0,5,0
5155.217254199821,21,food,home_city,1,1,0
19644.490170279394,12,food,home_city,0,4,0
19662.097961719533,0,grocery,home_city,0,4,0
18507.04126987719,16,food,nearby_city,0,4,0
718.9811331166746,5,grocery,nearby_city,0,3,0
720.8688864945858,3,grocery,home_city,0,0,0
1685.1131596464156,19,unknown,home_city,0,5,0
1066.3981935836678,15,grocery,home_city,0,4,0
9014.278573905594,14,grocery,nearby_city,0,3,0
8968.212136361022,14,electronics,home_city,0,4,0
45617.05442868107,5,unknown,home_city,0,4,1
3034.306749450533,14,grocery,home_city,1,3,0
691.7515997625918,13,electronics,home_city,0,0,0
1527.4615825166768,10,unknown,home_city,0,1,0
13231.410349897877,6,grocery,home_city,0,5,0
8688.528149438433,8,electronics,home_city,0,2,0
15295.70103505147,15,travel,home_city,0,4,0
49689.10418042973,4,food,home_city,1,0,1
2180.801008611396,19,travel,home_city,0,5,0
17631.981287812687,9,grocery,nearby_city,0,2,0
10597.169296709404,17,unknown,nearby_city,0,4,0
1727.5634388273595,2,unknown,nearby_city,0,2,0
19001.601189178677,12,grocery,foreign,0,3,1
11141.033350415793,10,grocery,home_city,1,5,0
6886.301427895074,16,crypto,home_city,0,0,0
19241.11099952517,21,electronics,nearby_city,0,0,0
10993.387479424382,12,food,home_city,0,5,0
10698.614364093664,5,food,home_city,0,1,0
17926.278170604648,16,travel,home_city,0,1,0
13098.425064240468,12,travel,home_city,0,2,0
7046.143246784873,18,grocery,foreign,1,3,1
19327.891941545826,20,grocery,home_city,0,2,0
16052.227771042468,18,unknown,unknown,1,4,1
12645.31060578895,9,travel,home_city,0,0,0
20302.85854293116,2,food,home_city,0,2,0
1532.4182874201022,13,crypto,home_city,0,2,0
5207.943773840243,18,food,home_city,0,5,0
37983.83920265712,4,grocery,nearby_city,0,0,0
939.513165507692,4,travel,home_city,0,0,0
5353.855636830671,19,electronics,home_city,0,1,0
207.4309894551805,16,grocery,home_city,0,1,0
13403.247532904557,20,electronics,home_city,1,0,0
19455.269428207797,9,travel,home_city,1,2,0
33486.715670720485,4,crypto,unknown,0,4,1
44440.947818249384,3,grocery,home_city,0,2,0
494.90307069733313,5,grocery,foreign,0,4,1
39198.91361155899,3,food,home_city,0,0,0
2047.3543540573557,6,travel,home_city,0,5,0
11565.570663536728,6,food,home_city,0,4,0
11118.188887434724,17,food,home_city,0,1,0
15912.170392064667,2,food,unknown,0,5,1
19856.1426316034,0,grocery,nearby_city,0,0,0
15693.319505383386,23,electronics,foreign,0,3,1
470.6039722490903,3,grocery,nearby_city,1,4,1
1067.255474276295,5,unknown,home_city,1,4,1
7061.08675478043,8,grocery,nearby_city,0,5,0
8554.08781022032,21,food,nearby_city,0,3,0
2650.8836949520473,13,grocery,nearby_city,0,3,0
2546.1454119795576,11,electronics,home_city,0,0,0
12429.407673095326,19,grocery,home_city,0,5,0
13543.09413553913,23,electronics,home_city,0,2,0
40647.96559145211,3,grocery,home_city,0,3,1
368.9937068244291,20,travel,home_city,0,4,0
3327.197470030042,23,electronics,foreign,0,3,0
19699.8038437364,11,food,home_city,0,0,0
1612.2707756850527,9,electronics,home_city,0,0,0
13607.885622978874,21,food,home_city,0,4,0
3604.044397331153,6,food,nearby_city,0,4,0
38102.18060224096,2,crypto,home_city,0,4,1
5465.724544462163,22,electronics,unknown,0,2,0
13129.937200681557,13,grocery,unknown,0,4,0
7862.712171726252,23,unknown,foreign,0,5,1
3971.5045970282345,9,grocery,home_city,0,0,0
14660.424015870887,15,travel,home_city,0,0,0
3167.5357342930497,15,grocery,foreign,1,3,1
17127.30891648444,21,food,nearby_city,0,4,0
10341.923528631369,9,grocery,foreign,1,2,0
2203.4420171980837,12,unknown,home_city,0,5,0
37151.038008301344,5,food,home_city,0,1,0
8508.533666454712,11,electronics,home_city,0,3,0
6036.921097391225,8,grocery,nearby_city,0,5,0
5334.214131281403,12,electronics,nearby_city,0,2,0
14871.553675435913,3,food,home_city,0,4,0
13700.34629237295,23,electronics,home_city,1,2,0
13709.147149149796,10,grocery,home_city,1,1,0
10086.620826857205,19,food,nearby_city,0,5,0
15581.096096659388,17,electronics,home_city,0,2,0
16842.66040822036,10,grocery,home_city,0,1,0
11637.352502942036,20,grocery,home_city,0,1,0
637.4832285940938,3,food,home_city,1,5,1
581.7002840083435,17,crypto,foreign,0,1,0
7037.189141912629,0,grocery,nearby_city,0,5,0
14463.828388842136,6,travel,nearby_city,1,2,0
11363.759406188772,5,grocery,nearby_city,0,4,0
11243.874062124803,14,electronics,home_city,1,0,0
14804.673093006004,17,food,nearby_city,0,0,0
16270.99151785462,23,grocery,unknown,1,2,1
2658.7336123822156,10,food,nearby_city,0,4,0
465.7816965273168,19,unknown,home_city,0,0,0
13823.806541212232,23,unknown,nearby_city,0,1,0
6097.696735750548,14,grocery,foreign,0,2,0
12557.079886967276,15,grocery,home_city,1,2,0
3095.8373024382718,6,crypto,home_city,0,3,0
9433.89692865266,20,grocery,foreign,1,3,1
10138.052446662394,9,food,foreign,0,3,0
11743.048545827,11,grocery,home_city,0,5,0
10312.08332497823,23,electronics,home_city,0,4,0
9964.246327551406,13,grocery,home_city,0,2,0
21974.834467321933,4,unknown,home_city,0,3,1
8732.187660702359,20,unknown,foreign,0,2,0
7180.283243637761,17,grocery,home_city,0,1,0
29677.661796328906,4,travel,home_city,0,3,1
44286.102524399445,2,electronics,foreign,0,2,1
2411.9934276563736,22,grocery,home_city,0,4,0
33882.66970397413,4,travel,nearby_city,1,5,1
13097.420992507923,23,food,home_city,0,4,0
3054.8153418051597,16,grocery,nearby_city,0,4,0
11130.584046374255,18,grocery,unknown,0,3,0
10590.252794342767,18,crypto,home_city,0,4,0
14711.133243603059,20,unknown,nearby_city,0,5,0
1196.6818348192685,11,travel,unknown,0,0,0
17768.671343841474,8,grocery,unknown,0,5,1
14089.535350321708,0,travel,home_city,0,1,0
4400.9073671403685,17,grocery,home_city,0,5,0
3749.7664373338193,20,crypto,home_city,0,2,0
1653.374126134734,3,grocery,home_city,0,0,0
10457.076233573722,9,electronics,home_city,0,3,0
17230.136167466077,6,electronics,home_city,0,2,0
208.32981291464236,21,travel,nearby_city,1,5,0
799.9751674787726,22,travel,home_city,0,2,0
18245.24971337118,0,electronics,foreign,0,4,1
15529.10540472973,16,food,nearby_city,0,2,0
9069.050559182675,23,travel,home_city,1,2,0
15096.841616411944,1,grocery,home_city,0,5,0
19117.22528829609,10,travel,nearby_city,0,1,0
15464.581525237572,8,unknown,home_city,0,5,1
16863.189542984608,6,grocery,home_city,0,3,0
15236.070969662229,21,grocery,foreign,0,0,0
3447.4007394274777,16,electronics,home_city,0,4,0
16688.124781950162,16,grocery,foreign,0,1,0
3982.6655184817796,1,electronics,foreign,0,0,0
45489.67577785417,5,food,home_city,0,0,0
9995.092872824805,13,food,nearby_city,0,1,0
652.3723844792637,5,grocery,home_city,0,4,0
19218.223558229365,1,food,foreign,0,3,1
6477.689263345391,0,food,nearby_city,0,1,0
19926.306404479994,9,unknown,home_city,0,1,0
16926.468790388302,20,grocery,home_city,0,1,0
176.23677849591803,4,food,nearby_city,0,4,0
11192.842657359963,1,unknown,home_city,0,1,0
17382.675408935113,21,food,unknown,0,1,0
16705.139486124273,15,electronics,home_city,0,2,0
16676.823682501614,1,grocery,home_city,0,2,0
13993.659828226611,9,unknown,home_city,0,2,0
5899.161259653368,1,electronics,nearby_city,1,2,0
6789.589129115945,15,unknown,nearby_city,0,1,0
6238.537330395458,15,travel,home_city,0,2,0
498.91539069803747,18,electronics,nearby_city,0,0,0
11693.121293374743,6,food,nearby_city,0,3,0
14006.790041876053,21,grocery,home_city,0,2,0
17091.93327115155,11,grocery,home_city,1,4,1
2889.292124316334,23,food,home_city,0,3,0
10929.244664638354,14,food,home_city,0,5,0
259.3619994082789,7,electronics,home_city,0,5,0
203.0023139913868,5,travel,foreign,0,0,0
1713.0853211643027,9,grocery,unknown,1,3,1
574.2869383801085,2,electronics,home_city,0,3,0
16281.684768439902,18,electronics,home_city,0,0,0
19160.821327758003,16,electronics,home_city,0,5,0
17686.864107614834,6,crypto,nearby_city,0,2,0
18673.25544041531,20,food,home_city,0,0,0
17188.973690614825,19,food,nearby_city,0,4,0
37122.03982582393,3,food,home_city,0,0,0
4333.2666259924345,13,grocery,nearby_city,0,1,0
12111.357174398292,19,electronics,home_city,0,5,0
10122.036765674668,21,food,home_city,0,1,0
17354.891943452632,14,unknown,home_city,0,5,1
19058.190043331608,23,travel,home_city,0,5,0
8156.711803401073,7,electronics,foreign,0,3,0
10176.376010288166,20,electronics,home_city,0,2,0
19433.17550040237,14,grocery,home_city,0,2,0
5597.154938300557,21,grocery,foreign,0,5,0
15868.576429640392,19,electronics,home_city,1,5,1
4582.2740564714,13,food,home_city,0,1,0
13661.056296962912,8,grocery,foreign,0,4,0
5146.950990007426,7,food,nearby_city,0,0,0
17686.2944377446,16,food,home_city,1,5,1
11273.411080359869,1,grocery,nearby_city,0,5,0
3800.079453400253,23,travel,nearby_city,0,0,0
1038.3134718453905,2,grocery,home_city,0,0,0
15415.879061284724,7,food,nearby_city,1,4,1
9817.361892234318,11,travel,nearby_city,0,4,0
6820.61097678812,0,food,unknown,0,0,0
11030.443017634008,9,unknown,unknown,0,5,1
14992.380585229532,19,grocery,home_city,1,5,0
716.7567163841949,2,food,home_city,0,0,0
1922.3133547929583,5,food,home_city,0,5,0
15808.648579511184,6,food,home_city,0,4,0
14495.554308213075,19,travel,home_city,0,0,0
5553.427635115089,22,food,nearby_city,0,4,0
16934.708596360815,17,travel,home_city,0,5,0
8607.363503895987,10,grocery,home_city,1,5,0
5517.586795870289,18,electronics,nearby_city,0,3,0
24134.751834045426,4,food,nearby_city,1,1,1
9177.558948284466,18,food,nearby_city,0,1,0
9897.916131136844,10,crypto,home_city,0,4,0
828.9309822165061,23,grocery,nearby_city,0,0,0
3995.34598800849,11,electronics,foreign,0,1,0
16552.174328659545,9,food,home_city,0,5,0
16632.271033035737,7,unknown,home_city,0,2,0
5919.060169296535,23,unknown,unknown,1,0,1
17510.454968498732,8,electronics,home_city,0,4,0
894.0242192112779,3,grocery,home_city,0,5,0
48376.054510181864,4,electronics,home_city,0,5,1
18842.1483509981,20,electronics,home_city,0,2,0
12114.511342408803,7,crypto,home_city,0,4,0
2194.776733360463,22,electronics,home_city,0,0,0
11496.38803554812,8,electronics,home_city,0,5,0
10061.559700021144,14,electronics,home_city,0,3,0
17126.21899210371,14,electronics,nearby_city,1,5,1
10660.834276294076,15,travel,unknown,0,3,0
5179.12544345124,13,grocery,home_city,1,3,0
